Full_Address,Address_Lat,Address_Lng
"6000 Mt Aguilar Dr, San Diego, CA 92111, USA",32.8175018,-117.176825
"5400 Friars Rd, San Diego, CA 92110, USA",32.7635504,-117.1952124
"1600 W 47th St, North Little Rock, AR 72118, USA",34.798146,-92.28390399999999
"Mira Sorrento Pl, San Diego, CA 92121, USA",32.8943931,-117.2053202
"6000 Santo Rd, San Diego, CA 92124, USA",32.8404675,-117.0979788
"3200 E Kemper Rd, Cincinnati, OH 45241, USA",39.2838454,-84.416916
"300 Ash St, College Station, TX 77840, USA",30.6277207,-96.3305208
"47-0 50th Ave, Woodside, NY 11377, USA",40.7373659,-73.9189155
"3400 College Ave, Kansas City, MO 64128, USA",39.0639129,-94.5452557
"3800 Johnson St b, Hollywood, FL 33021, USA",26.0180383,-80.1816522
"2300 San Diego Ave, El Paso, TX 79930, USA",31.787677,-106.4703846
"2000 E 30th St, Baltimore, MD 21218, USA",39.3256088,-76.5874235
"3700 Morena Blvd, San Diego, CA 92117, USA",32.8079476,-117.2132383
"1400 G St, Woodbridge, VA 22191, USA",38.6636037,-77.2570837
"300 36th Ave SW, Norman, OK 73072, USA",35.2157736,-97.49478189999999
"2100 Chatsworth Blvd, San Diego, CA 92107, USA",32.7382673,-117.2296966
"2200 Torrey Pines Rd, La Jolla, CA 92037, USA",32.85057,-117.2542806
"2700 Midway Dr, San Diego, CA 92110, USA",32.7497828,-117.2058942
"5100 Waring Rd, San Diego, CA 92120, USA",32.7907603,-117.0827141
"5200 Reservoir Dr, San Diego, CA 92115, USA",32.7714707,-117.056015
"4300 Noyes St, San Diego, CA 92109, USA",32.798893,-117.230797
"1600 Euclid Ave, Miami Beach, FL 33139, USA",25.7892636,-80.1357491
"3200 University Ave, Des Moines, IA 50311, USA",41.6000428,-93.6608188
"12000 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9831441,-117.0762201
"4400 Mission Blvd, San Diego, CA 92109, USA",32.7947879,-117.2550507
"4600 Morena Blvd, San Diego, CA 92117, USA",32.8231083,-117.2280005
"7700 Balboa Ave, San Diego, CA 92111, USA",32.8218241,-117.1586937
"7700 Balboa Ave, San Diego, CA 92111, USA",32.8218241,-117.1586937
"4200 Rolando Blvd, San Diego, CA 92115, USA",32.7547432,-117.0583095
"Cam Del Sur, San Dimas, CA 91773, USA",34.0689458,-117.8319101
"1600 Lincoln Ave, San Rafael, CA 94901, USA",37.984261,-122.524291
"10100 Marauder Way, San Diego, CA 92126, USA",32.9086664,-117.1409873
"1300 Frazee Rd, San Diego, CA 92108, USA",32.7709178,-117.1563313
"4100 Mission Blvd, Montclair, CA 91763, USA",34.0563357,-117.7154364
"5100 Convoy St, San Diego, CA 92111, USA",32.8345304,-117.1528753
"9100 Park Village Rd, San Diego, CA 92129, USA",32.9473381,-117.1319832
"2200 Bacon St, San Diego, CA 92107, USA",32.7520474,-117.246619
"2900 Damon Ave, San Diego, CA 92109, USA",32.8075066,-117.219322
"3800 Euclid Ave, Cleveland, OH 44115, USA",41.5032226,-81.6597465
"2700 N Howard Ave, Springfield, MO 65803, USA",37.2461185,-93.2765762
"1700 Garnet Ave, San Diego, CA 92109, USA",32.800201,-117.238991
"Pacific Bell - 2300 Imperial Highway Heliport, Los Angeles, CA 90056, USA",33.9799677,-118.3824271
"1300 S Woodman St, San Diego, CA 92114, USA",32.6890031,-117.0465807
"4400 Beyer Blvd, San Diego, CA 92173, USA",32.5581787,-117.0405703
"5400 Ruffin Rd, San Diego, CA 92123, USA",32.8328545,-117.1266632
"2900 Alta View Dr, San Diego, CA 92139, USA",32.6758738,-117.0401937
"8000 Paradise Valley Rd, San Diego, CA 92114, USA",32.6975408,-117.0258342
"Aero Dr, San Diego, CA, USA",32.809844,-117.1293804
"1800 Monroe Ave, Rochester, NY 14618, USA",43.1288578,-77.5666212
"3700 Marlborough Ave, San Diego, CA 92105, USA",32.7459429,-117.1057494
"7200 Linda Vista Rd, San Diego, CA 92111, USA",32.7899409,-117.1675537
"4200 Pacific Hwy, San Diego, CA 92110, USA",32.7451596,-117.1947492
"7100 Linda Vista Rd, San Diego, CA 92111, USA",32.7891054,-117.1687032
"4300 Cleveland Ave, Columbus, OH 43224, USA",40.0569833,-82.95278139999999
"800 E Ave, Coronado, CA 92118, USA",32.6896993,-117.1804853
"5100 Voltaire St, San Diego, CA 92107, USA",32.7531101,-117.2483616
"5800 University Ave, Des Moines, IA 50311, USA",41.6001778,-93.69744980000002
"8600 Avenida Costa Norte, San Diego, CA 92154, USA",32.5593833,-116.9584882
"4200 Mission Bay Dr, San Diego, CA 92109, USA",32.7981001,-117.2114506
"2500 Fairmount Ave, Philadelphia, PA 19130, USA",39.9674043,-75.17865019999999
"900 42nd St, Des Moines, IA 50312, USA",41.5937114,-93.6745279
"6300 Miramar Rd, San Diego, CA 92121, USA",32.8781719,-117.1786781
"1200 La Media Rd, San Diego, CA 92154, USA",32.5738035,-116.9622993
"2200 Palm Ave, Hialeah, FL 33010, USA",25.8421668,-80.2825022
"4500 Del Sol Blvd, Sarasota, FL 34243, USA",27.3824426,-82.47765509999999
"10400 N Torrey Pines Rd, La Jolla, CA 92037, USA",32.9001067,-117.2424566
"2900 Mt Acadia Blvd, San Diego, CA 92111, USA",32.7948169,-117.1903927
"Ontario Power Building, 700 University Ave, Toronto, ON M5G 1X6, Canada",43.6588089,-79.39098919999999
"8800 Carmel Mountain Rd, San Diego, CA 92129, USA",32.9634688,-117.1368849
"4900 Convoy St, San Diego, CA 92111, USA",32.830882,-117.1532571
"4000 Clairemont Dr, San Diego, CA 92117, USA",32.8136194,-117.2010381
"7400 Hazard Center Dr, San Diego, CA 92108, USA",32.7686889,-117.1604037
"4600 34th St S, St. Petersburg, FL 33711, USA",27.7258388,-82.6785946
"1200 Hotel Cir S, San Diego, CA 92108, USA",32.7593991,-117.176342
"3100 Highland Ave, Birmingham, AL 35205, USA",33.5084481,-86.7799017
"5200 Dawes Rd, Grand Bay, AL 36541, USA",30.583888,-88.301897
"12000 Scripps Summit Dr, San Diego, CA 92131, USA",32.9377382,-117.1009828
"12000 Scripps Summit Dr, San Diego, CA 92131, USA",32.9377382,-117.1009828
"Cam Del Sur, San Dimas, CA 91773, USA",34.0689458,-117.8319101
"3700 La Jolla Village Dr, La Jolla, CA 92037, USA",32.8717491,-117.2245942
"4500 University Ave, Des Moines, IA 50311, USA",41.6001716,-93.67899700000001
"3300 Bancroft St, San Diego, CA 92104, USA",32.7393962,-117.1242321
"4200 University Ave, West Des Moines, IA 50266, USA",41.5999785,-93.7635318
"2200 Coronado Ave, San Diego, CA 92154, USA",32.5775418,-117.0856829
"1200 W 11th Ave, Denver, CO 80204, USA",39.7335369,-105.0031139
"3300 Palm Ave, Manhattan Beach, CA 90266, USA",33.8991208,-118.4014543
"1100 Fiesta Island Rd, San Diego, CA 92109, USA",32.7801728,-117.2220018
"2080 California St, Denver, CO 80205, USA",39.7496141,-104.9862667
"8700 Mira Mesa Blvd, San Diego, CA 92126, USA",32.9129227,-117.1365143
"8700 Mira Mesa Blvd, San Diego, CA 92126, USA",32.9129227,-117.1365143
"3300 Sports Arena Blvd, San Diego, CA 92110, USA",32.7532608,-117.2090384
"800 41st St, Sacramento, CA 95819, USA",38.5712507,-121.4510078
"1000 Euclid Ave, National City, CA 91950, USA",32.6805822,-117.0807772
"1800 Thelborn Way, San Diego, CA 92154, USA",32.5668195,-117.0949999
"4800 El Cajon Blvd, San Diego, CA 92115, USA",32.7561975,-117.0911422
"E 41st St S&S 129th E Ave, Tulsa, OK 74146, USA",36.104584,-95.834182
"6300 College Ave, Berkeley, CA 94705, USA",37.8499574,-122.2521838
"Pomerado Rd, California, USA",32.9742801,-117.0625126
"3000 Broadway, Oakland, CA 94611, USA",37.8187809,-122.2619303
"8000 Regents Rd, San Diego, CA 92122, USA",32.8630608,-117.2237036
"9400 Mira Mesa Blvd, San Diego, CA 92126, USA",32.917513,-117.1226607
"San Diego County Administration Building, 1600 Pacific Hwy, San Diego, CA 92101, USA",32.721792,-117.1720153
"2300 Britannia Blvd, San Diego, CA 92154, USA",32.5569939,-116.9805169
"7200 Balboa Ave, San Diego, CA 92117, USA",32.8213768,-117.1647738
"100 16th St, Wilmette, IL 60091, USA",42.0692345,-87.7162381
"4800 Shawline St, San Diego, CA 92111, USA",32.8289613,-117.1636821
"1000 W Washington Blvd, Chicago, IL 60607, USA",41.8834409,-87.6527871
"300 S Woodman St, San Diego, CA 92114, USA",32.7021539,-117.0550071
"12800 Carmel Creek Rd, San Diego, CA 92130, USA",32.9495741,-117.2256242
"4601 Eastgate Blvd, Cincinnati, OH 45245, USA",39.1030232,-84.2779731
"7700 Balboa Ave, San Diego, CA 92111, USA",32.8218241,-117.1586937
"Dairy Mart Rd, San Diego, CA, USA",32.5558122,-117.0624264
"2500 Del Mar Heights Rd, Del Mar, CA 92014, USA",32.9487069,-117.2497189
"11900 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9820774,-117.0774241
"1900 Ebers St, San Diego, CA 92107, USA",32.7435409,-117.245959
"1200 Garnet Ave, San Diego, CA 92109, USA",32.7985546,-117.2480918
"5100 Market St, Boardman, OH 44512, USA",41.047585,-80.6633404
"2500 Rosecrans St, San Diego, CA 92106, USA",32.7382806,-117.2176487
"2900 Zoo Dr, San Diego, CA 92101, USA",32.7381335,-117.1491923
"6600 Convoy Ct, San Diego, CA 92111, USA",32.8350798,-117.1678021
"4400 52nd St, Sacramento, CA 95820, USA",38.5342317,-121.4458299
"6000 Miramar Rd, San Diego, CA 92121, USA",32.87787950000001,-117.1822501
"5200 Fiore Terrace, San Diego, CA 92122, USA",32.8699463,-117.2047192
"13000 Evening Creek Dr S, San Diego, CA 92128, USA",32.9534987,-117.0981644
"4000 Pepper Dr, San Diego, CA 92105, USA",32.7314464,-117.1089213
"4000 Pepper Dr, San Diego, CA 92105, USA",32.7314464,-117.1089213
"16800 Via Del Campo Ct, San Diego, CA 92127, USA",33.0188426,-117.0964244
"4100 Hilltop Dr, Richmond, CA 94803, USA",37.9725082,-122.3157879
"11800 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9810853,-117.0790002
"2700 Kurtz St, San Diego, CA 92110, USA",32.7498953,-117.1999106
"3400 Del Mar Heights Rd, San Diego, CA 92130, USA",32.95393749999999,-117.2339731
"100 Market St, Des Moines, IA 50309, USA",41.5836489,-93.6180974
"4300 38th St, Indianapolis, IN 46254, USA",39.8241222,-86.2333689
"3100 Ocean View Blvd, San Diego, CA 92113, USA",32.7012013,-117.1273432
"Warhawk Way, Louisiana, USA",32.5324161,-92.06786389999999
"9400 Balboa Ave, San Diego, CA 92123, USA",32.8223973,-117.1274556
"3800 N Ocean Dr, Riviera Beach, FL 33404, USA",26.792435,-80.032935
"4300 Mission Bay Dr, San Diego, CA 92109, USA",32.7997637,-117.212887
"1300 Cesar E. Chavez Pkwy, San Diego, CA 92113, USA",32.6982033,-117.1474792
"2800 Adams Ave, San Diego, CA 92116, USA",32.763053,-117.133926
"1200 Morena Blvd, San Diego, CA 92110, USA",32.77013110000001,-117.2016263
"11800 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9810853,-117.0790002
"2904 W Moore St, Richmond, VA 23230, USA",37.5669264,-77.4686028
"2800 Womble Rd, San Diego, CA 92106, USA",32.7348486,-117.2162111
"4600 La Jolla Village Dr, San Diego, CA 92122, USA",32.8741264,-117.207339
"Catalina Blvd, San Diego, CA, USA",32.7266598,-117.2444177
"4200 Landis St, San Diego, CA 92105, USA",32.7459137,-117.1045108
"2700 Ocean Front Walk, Venice, CA 90291, USA",33.9811228,-118.4686291
"3200 Main St, Dallas, TX 75226, USA",32.784886,-96.77751699999999
"Radcliffe Ln, Oak Bay, BC V8S, Canada",48.410512,-123.3042483
"6100 Cumberland Rd, Muncie, IN 47304, USA",40.2445354,-85.4226049
"901 7th Ave, Fort Worth, TX 76104, USA",32.73508899999999,-97.34173009999999
"2900 Meade Ave, San Diego, CA 92116, USA",32.7574499,-117.131232
"4300 El Cajon Blvd, San Diego, CA 92105, USA",32.7554072,-117.1011965
"8300 Mira Mesa Blvd, San Diego, CA 92126, USA",32.9136598,-117.1448019
"4100 38th St, Indianapolis, IN 46254, USA",39.8240186,-86.2308963
"4800 Santa Monica Blvd, Los Angeles, CA 90029, USA",34.090674,-118.2940572
"3800 Clairemont Dr, San Diego, CA 92117, USA",32.8093866,-117.2012488
"3800 Clairemont Dr, San Diego, CA 92117, USA",32.8093866,-117.2012488
"2900 Mission Blvd, San Diego, CA 92109, USA",32.7656361,-117.2513292
"4400 Euclid Ave, Cleveland, OH 44103, USA",41.5032489,-81.65542230000001
"5700 La Jolla Blvd, La Jolla, CA 92037, USA",32.8156796,-117.2707194
"Spring Canyon Rd, San Diego, CA 92131, USA",32.9218354,-117.0626368
"6900 Linda Vista Rd, San Diego, CA 92111, USA",32.7835407,-117.1717605
"100 Willow Rd, Starkville, MS 39759, USA",33.4533972,-88.8273945
"800 14th St NW, Washington, DC 20005, USA",38.9002351,-77.0318935
"I-15, United States",41.1267489,-112.0254595
"9900 Friars Rd, San Diego, CA 92124, USA",32.7886501,-117.1125521
"3400 Ruffin Rd, Reidsville, NC 27320, USA",36.4417189,-79.55206129999999
"200 Beyer Way, Chula Vista, CA 91911, USA",32.5935794,-117.0643982
"6600 Alvarado Rd, San Diego, CA 92120, USA",32.7776418,-117.0587573
"14400 Highland Ranch Rd, San Diego, CA 92128, USA",32.9812633,-117.0724107
"3800 Jewell Ave, Middletown, OH 45042, USA",39.5354429,-84.3620811
"16000 San Pasqual Valley Rd, Escondido, CA 92027, USA",33.0861594,-116.9906809
"4400 Ruffin Rd, San Diego, CA 92123, USA",32.8200257,-117.1285894
"12400 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9885644,-117.0752705
"8800 Costa Verde Blvd, San Diego, CA 92122, USA",32.8707653,-117.2160309
"10400 Friars Rd, San Diego, CA 92120, USA",32.7906119,-117.0995984
"4900 Shawline St, San Diego, CA 92111, USA",32.8304017,-117.1638067
"5400 Del Mar Heights Rd, San Diego, CA 92130, USA",32.960974,-117.1989388
"5000 Mission Center Rd, San Diego, CA 92108, USA",32.7681334,-117.153765
"9700 Carroll Canyon Rd, San Diego, CA 92126, USA",32.9034441,-117.1179704
"8200 Miramar Rd, San Diego, CA 92126, USA",32.8897702,-117.1428157
"9300 Siempre Viva Rd, San Diego, CA 92154, USA",32.5529729,-116.9452272
"8800 Villa La Jolla Dr, La Jolla, CA 92037, USA",32.868604,-117.2341257
"4700 Clairemont Dr, San Diego, CA 92117, USA",32.8308557,-117.2059225
"600 E San Ysidro Blvd, San Diego, CA 92173, USA",32.54872280000001,-117.0352104
"5900 Genesee Ave, San Diego, CA 92122, USA",32.8475361,-117.2032245
"100 S Meadowbrook Dr, San Diego, CA 92114, USA",32.7024865,-117.030752
"7000 Soledad Park Rd, La Jolla, CA 92037, USA",32.8388654,-117.2475196
"4900 Genesee Ave, Dayton, OH 45406, USA",39.7846926,-84.2634563
"2000 Ebers St, San Diego, CA 92107, USA",32.7453933,-117.2444033
"5200 Cass St, San Diego, CA 92109, USA",32.8094307,-117.2555199
"500 K St NW, Washington, DC 20001, USA",38.9023043,-77.01912390000001
"1100 Garnet Ave, San Diego, CA 92109, USA",32.7977588,-117.2500049
"4300 Home Ave, Stickney, IL 60402, USA",41.8140197,-87.7972491
"1500 Oro Vista Rd, San Diego, CA 92154, USA",32.5694011,-117.0779756
"400 University Ave, Toronto, ON M7A 1T7, Canada",43.6534792,-79.3883062
"2200 Palm Ave, Hialeah, FL 33010, USA",25.8421668,-80.2825022
"5200 Cass St, San Diego, CA 92109, USA",32.8094307,-117.2555199
"Mira Mesa Blvd, San Diego, CA, USA",32.9095112,-117.159492
"900 S Cardiff St, Anaheim, CA 92806, USA",33.8276267,-117.8740859
"900 W Ash St, Deming, NM 88030, USA",32.2603723,-107.7678531
"2800 Mission Village Dr, San Diego, CA 92123, USA",32.796161,-117.1250321
"4100 W Taylor St, Chicago, IL 60624, USA",41.8690564,-87.7277558
"500 W Beech St, San Diego, CA 92101, USA",32.7208864,-117.1674006
"5200 Overland Ave, Las Vegas, NV 89107, USA",36.1806665,-115.2129766
"4700 Imperial Ave, San Diego, CA 92113, USA",32.7043817,-117.0936468
"5100 Trinidad Way, San Diego, CA 92114, USA",32.70003490000001,-117.0851788
"4800 University Ave, Cedar Falls, IA 50613, USA",42.5082469,-92.4149659
"5100 N 67th St, Milwaukee, WI 53218, USA",43.1100899,-87.9945824
"6900 Linda Vista Rd, San Diego, CA 92111, USA",32.7835407,-117.1717605
"3200 Palm Ave, Hialeah, FL 33012, USA",25.8513304,-80.28271989999999
"8300 Skyline Dr, Corona, CA 92882, USA",33.8421613,-117.5980717
"3300 Cowley Way, San Diego, CA 92117, USA",32.8018785,-117.1947138
"9200 Friars Rd, Bethesda, MD 20817, USA",39.0081743,-77.13276429999999
"9200 Friars Rd, Bethesda, MD 20817, USA",39.0081743,-77.13276429999999
"1100 26th St, Des Moines, IA 50311, USA",41.5980293,-93.6524819
"700 47th St, West Palm Beach, FL 33407, USA",26.754194,-80.0578362
"2100 Tulip St, Philadelphia, PA 19125, USA",39.9785488,-75.12882320000001
"1600 C St, Hayward, CA 94541, USA",37.678424,-122.071739
"601 S Cedar Ave, Marshfield, WI 54449, USA",44.6610533,-90.1739592
"8100 Flanders Dr, San Diego, CA 92126, USA",32.9077745,-117.1490363
"9900 Mercy Rd, Gilbert, AZ 85297, USA",33.2851528,-111.7552901
"400 W San Carlos St, San Jose, CA 95110, USA",37.3272255,-121.8956489
"4500 Kensington Dr, Logansport, IN 46947, USA",40.763791,-86.30481929999999
"10900 Scripps Ranch Blvd, San Diego, CA 92131, USA",32.9171161,-117.1114226
"3900 41st St S, St. Petersburg, FL 33711, USA",27.7308491,-82.6895705
"4000 W 42nd St, Edina, MN 55416, USA",44.9271394,-93.3306085
"4100 42nd St, Sacramento, CA 95820, USA",38.536869,-121.457824
"3400 Juniper St, Flower Mound, TX 75028, USA",33.052933,-97.0819061
"5000 N Harbor Dr, San Diego, CA 92106, USA",32.725034,-117.2248492
"5900 Lusk Blvd, San Diego, CA 92121, USA",32.8962099,-117.1933491
"2700 Snead Ave, Dunedin, FL 34698, USA",28.044747,-82.7760309
"3600 Midway Dr, San Diego, CA 92110, USA",32.7521033,-117.2150698
"Camino del Este, Santa Fe, NM 87501, USA",35.6952728,-105.9216881
"700 16th St Mall, Denver, CO 80202, USA",39.7453476,-104.9926925
"9300 Friars Rd, San Diego, CA 92116, USA",32.7865037,-117.121196
"4700 W Point Loma Blvd, San Diego, CA 92107, USA",32.7509064,-117.2398496
"38-0 50th Ave, Long Island City, NY 11104, USA",40.7381703,-73.9278022
"1000 Front St, San Francisco, CA 94111, USA",37.8006485,-122.4002472
"1600 Euclid Ave, Miami Beach, FL 33139, USA",25.7892636,-80.1357491
"900 Grand Ave, New Haven, CT 06511, USA",41.3073197,-72.91809909999999
"100 G St, Smyrna, TN 37167, USA",35.9974897,-86.4991808
"Cann Memorial Gardens, 1500 E Grand Ave, Ponca City, OK 74604, USA",36.702987,-97.06525599999999
"6300 Imperial Ave, San Diego, CA 92114, USA",32.7100685,-117.0623821
"4300 Mission Blvd, San Diego, CA 92109, USA",32.7936796,-117.2545925
"Carmel Valley Rd, California, USA",36.534108,-121.8512145
"3200 E 30th St, Kansas City, MO 64128, USA",39.071666,-94.5460238
"3900 Mission Blvd, Montclair, CA 91763, USA",34.05651,-117.719461
"4000 Voltaire St, San Diego, CA 92107, USA",32.7422878,-117.2317991
"15300 Tanner Ridge Ct, San Diego, CA 92127, USA",33.0131417,-117.1338125
"4000 Morena Blvd, San Diego, CA 92117, USA",32.8137818,-117.2174667
"7100 Linda Vista Rd, San Diego, CA 92111, USA",32.7891054,-117.1687032
"3600 Felton St, Bakersfield, CA 93308, USA",35.4385402,-119.0190104
"4900 University Ave, West Des Moines, IA 50266, USA",41.5992582,-93.76969989999999
"4400 Collwood Blvd, San Diego, CA 92115, USA",32.7595485,-117.080208
"7200 Mohawk St, San Diego, CA 92115, USA",32.76985020000001,-117.0426524
"7500 Charmant Dr, San Diego, CA 92122, USA",32.8602971,-117.2294874
"7100 Carroll Rd 700 W, McCordsville, IN 46055, USA",39.8856904,-85.9380802
"12600 N Torrey Pines Rd, La Jolla, CA 92037, USA",32.9336768,-117.2606779
"3900 Mt Acadia Blvd, San Diego, CA 92111, USA",32.8122253,-117.1817218
"6100 El Cajon Blvd, San Diego, CA 92115, USA",32.7618947,-117.0661859
"3200 Ocean View Blvd, San Diego, CA 92113, USA",32.7012099,-117.1251585
"3900 W Broad St, Columbus, OH 43228, USA",39.9543151,-83.10534659999999
"4200 Nobel Dr, San Diego, CA 92122, USA",32.8667993,-117.215322
"4400 Balboa Ave, San Diego, CA 92117, USA",32.8123393,-117.1969466
"1100 Euclid Ave, Cleveland, OH 44115, USA",41.5001943,-81.68522990000001
"2300 El Cajon Blvd, San Diego, CA 92104, USA",32.7553814,-117.1400765
"3100 Cowley Way, San Diego, CA 92117, USA",32.797935,-117.191818
"8600 Villa La Jolla Dr, La Jolla, CA 92037, USA",32.8648151,-117.2351865
"5300 Carroll Canyon Rd, San Diego, CA 92121, USA",32.8918653,-117.1935355
"800 Sampson St, Houston, TX 77003, USA",29.7460095,-95.3437096
"4500 University Ave, Des Moines, IA 50311, USA",41.6001716,-93.67899700000001
"4100 Pacific Hwy, Bellingham, WA 98226, USA",48.7911287,-122.5191172
"1600 Kettner Blvd, San Diego, CA 92101, USA",32.7219531,-117.1691783
"324 Horton Plaza, San Diego, CA 92101, USA",32.7138997,-117.1624173
"10400 Tierrasanta Blvd, San Diego, CA 92124, USA",32.823559,-117.1039867
"4100 Genesee Ave, San Diego, CA 92111, USA",32.8172508,-117.1809218
"3100 Fairmount Ave, Atlantic City, NJ 08401, USA",39.3562668,-74.45089109999999
"6600 Miramar Rd, San Diego, CA 92121, USA",32.8779022,-117.1725414
"4200 University Ave, West Des Moines, IA 50266, USA",41.5999785,-93.7635318
"4200 Kearny Mesa Rd, San Diego, CA 92111, USA",32.8189235,-117.1499655
"7500 New Salem St, San Diego, CA 92126, USA",32.9149846,-117.161175
"6400 University Ave, Windsor Heights, IA 50324, USA",41.599908,-93.705097
"E San Ysidro Blvd, San Diego, CA 92173, USA",32.5500032,-117.0364526
"North Judson, IN 46366, USA",41.2150403,-86.7758501
"3800 Midway Dr, Valdosta, GA 31602, USA",30.90214319999999,-83.3361671
"3700 T St, Vancouver, WA 98663, USA",45.6484,-122.650764
"1600 Palm Ave, San Diego, CA 92154, USA",32.5847123,-117.0996942
"1600 Palm Ave, San Diego, CA 92154, USA",32.5847123,-117.0996942
"600 7th Ave, Seattle, WA 98104, USA",47.605117,-122.3271494
"4400 La Jolla Village Dr, San Diego, CA 92122, USA",32.8738117,-117.2096173
"2700 Chatsworth Blvd, San Diego, CA 92106, USA",32.74363840000001,-117.2205708
"3600 Murphy Canyon Rd, San Diego, CA 92123, USA",32.807694,-117.116291
"4200 Wilson St, Groves, TX 77619, USA",29.9595474,-93.9096718
"4600 E Imperial Ave, Las Vegas, NV 89104, USA",36.1549158,-115.0740528
"10200 Genetic Center Dr, San Diego, CA 92121, USA",32.9064146,-117.1818197
"3100 Sports Arena Blvd, San Diego, CA 92110, USA",32.7519338,-117.2053239
"2000 Alaquinas Dr, San Diego, CA 92173, USA",32.5607864,-117.0428733
"4400 Convoy St, San Diego, CA 92111, USA",32.8199595,-117.1551329
"1400 7th St NW, Washington, DC 20001, USA",38.9089839,-77.0227547
"12800 Black Mountain Rd, San Diego, CA 92129, USA",32.9486618,-117.1298427
"5200 Mt Ararat Dr, San Diego, CA 92111, USA",32.8105314,-117.1836497
"3600 Ocean View Blvd, Glendale, CA 91208, USA",34.2046363,-118.2279233
"800 University Ave, Palo Alto, CA 94301, USA",37.4519686,-122.155135
"2853 Cleveland Ave., Kansas City, MO 64128, USA",39.0730347,-94.53855329999999
"8000 Aero Dr, San Diego, CA 92111, USA",32.8109774,-117.1528866
"600 Front St, San Diego, CA 92101, USA",32.7122037,-117.1650757
"300 32nd St, Virginia Beach, VA 23451, USA",36.8599477,-75.9798343
"11700 Carmel Mountain Rd, San Diego, CA 92128, USA",32.980523,-117.0799529
"6400 Miramar Rd, San Diego, CA 92121, USA",32.8784573,-117.175821
"5800 Estelle St, San Diego, CA 92115, USA",32.7582712,-117.0728376
"9600 Miramar Rd, San Diego, CA 92126, USA",32.8937964,-117.1216258
"16900 Pomerado Rd, San Diego, CA 92128, USA",33.0186411,-117.0609958
"3400 La Jolla Village Dr, San Diego, CA 92161, USA",32.8718413,-117.2310809
"4700 T St, Sacramento, CA 95819, USA",38.55601619999999,-121.4503717
"3700 NW 54th St, Miami, FL 33142, USA",25.8229747,-80.2573096
"8800 Villa La Jolla Dr, La Jolla, CA 92037, USA",32.868604,-117.2341257
"3300 Murphy Canyon Rd, San Diego, CA 92123, USA",32.80357730000001,-117.1137783
"5600 Mission Center Rd, San Diego, CA 92108, USA",32.77536,-117.1544024
"4500 Convoy St, San Diego, CA 92111, USA",32.8218337,-117.1551454
"4300 52nd St SW, Wyoming, MI 49418, USA",42.868215,-85.768874
"3200 S Lincoln Ave, Sioux Falls, SD 57105, USA",43.5163674,-96.7571194
"1900 Coolidge Dr, Dayton, OH 45419, USA",39.7141206,-84.1733313
"1300 Rosecrans St, San Diego, CA 92106, USA",32.724801,-117.228949
"1700 Garnet Ave, San Diego, CA 92109, USA",32.800201,-117.238991
"3800 Clairemont Dr, San Diego, CA 92117, USA",32.8093866,-117.2012488
"1000 S Grand Ave, Los Angeles, CA 90015, USA",34.0423659,-118.2610384
"6300 Linda Vista Rd, San Diego, CA 92110, USA",32.7722218,-117.1807218
"14800 Via De La Valle, Del Mar, CA 92014, USA",32.9845366,-117.2224304
"4800 N Waring Rd, Denair, CA 95316, USA",37.5359645,-120.8110271
"2500 Ulric St, San Diego, CA 92111, USA",32.7891191,-117.1719449
"4800 Del Sol Blvd, Sarasota, FL 34243, USA",27.3828901,-82.4731075
"1800 30th St, Bakersfield, CA 93301, USA",35.3875042,-119.0219891
"5900 La Jolla Mesa Dr, La Jolla, CA 92037, USA",32.8214155,-117.2582847
"4000 35th St, Mt Rainier, MD 20712, USA",38.9386885,-76.9599422
"9500 Miramar Rd, San Diego, CA 92126, USA",32.8942719,-117.123258
"1500 Heritage Rd, Washington Township, OH 45459, USA",39.6501211,-84.1951442
"5000 Waring Rd, San Diego, CA 92120, USA",32.7889882,-117.0847984
"2600 Reo Dr, San Diego, CA 92139, USA",32.6722761,-117.0616589
"4500 University Ave, Des Moines, IA 50311, USA",41.6001716,-93.67899700000001
"6900 Linda Vista Rd, San Diego, CA 92111, USA",32.7835407,-117.1717605
"5600 Balboa Ave, San Diego, CA 92111, USA",32.8204902,-117.1798474
"300 W F St, Casper, WY 82601, USA",42.85814329999999,-106.3289038
"500 E St SW, Washington, DC 20024, USA",38.8829566,-77.0190848
"1800 Palm Ave, Manhattan Beach, CA 90266, USA",33.8913915,-118.4010916
"6000 Soledad Mountain Rd, La Jolla, CA 92037, USA",32.8280834,-117.2420803
"4200 Highland Ave, San Diego, CA 92115, USA",32.753334,-117.0989672
"Balboa Ave, San Diego, CA, USA",32.8204597,-117.1670842
"500 S Bancroft St, Postville, IA 52162, USA",43.0834486,-91.5763624
"1300 27th St, North Bergen, NJ 07047, USA",40.7728819,-74.0372876
"9400 Siempre Viva Rd, San Diego, CA 92154, USA",32.5546217,-116.9410695
"4700 Santa Monica Blvd, Los Angeles, CA 90029, USA",34.0908825,-118.2917608
"2300 Torrey Pines Rd, La Jolla, CA 92037, USA",32.8505505,-117.2534605
